9000	139	3279	92685	119092	26407
9000	33	3297	88654	118511	29857
9000	65	3336	121792	125817	4025
9000	115	3270	81759	99902	18143
9000	86	3327	101788	116484	14696
9000	126	3310	95153	104222	9069
9000	94	3313	85193	112346	27153
9000	104	3315	99457	118367	18910
9000	87	3323	71963	127978	56015
9000	103	3278	95101	130227	35126
9000	110	3340	93050	100529	7479
9000	66	3310	82173	107252	25079
9000	158	3273	74060	93667	19607
9000	167	3290	93382	114030	20648
9000	133	3352	76530	111831	35301
9000	112	3283	86224	96761	10537
9000	133	3313	79011	106253	27242
9000	136	3284	84853	93759	8906
9000	270	3357	75472	93197	17725
9000	199	3355	77804	113040	35236
9000	30	3366	75912	100862	24950
9000	149	3296	96951	101544	4593
9000	128	3304	82176	149092	66916
9000	162	3338	71180	103649	32469
9000	24	3326	79677	137449	57772
9000	55	3297	94416	115056	20640
9000	188	3321	77174	96569	19395
9000	81	3319	80510	97886	17376
9000	63	3298	110209	127069	16860
9000	163	3288	88112	110295	22183
9000	179	3349	72879	98486	25607
9000	45	3351	91474	108048	16574
9000	233	3369	74600	105019	30419
9000	68	3272	92110	102377	10267
9000	96	3324	73086	92061	18975
9000	78	3378	87066	117834	30768
9000	125	3332	67137	112287	45150
9000	50	3294	83269	98437	15168
9000	190	3330	77624	111660	34036
9000	26	3348	98552	107342	8790
9000	119	3293	103886	108511	4625
9000	74	3350	93471	127202	33731
9000	240	3324	96074	125108	29034
9000	104	3346	91855	113146	21291
9000	218	3303	65520	96282	30762
9000	70	3388	82679	114005	31326
9000	222	3307	74119	111282	37163	123	3319	85945	110328	24383
10000	183	3644	89844	104726	14882
10000	116	3683	93284	129234	35950
10000	141	3669	116468	131186	14718
10000	159	3700	101607	111674	10067
10000	84	3717	121514	134321	12807
10000	85	3726	81047	125141	44094
10000	123	3660	101772	134256	32484
10000	7	3690	105215	112213	6998
10000	87	3680	103459	104900	1441
10000	62	3632	101733	140093	38360
10000	90	3713	79749	104156	24407
10000	119	3701	103568	131371	27803
10000	107	3659	106833	139024	32191
10000	142	3677	87811	104316	16505
10000	15	3670	82330	117153	34823
10000	57	3644	88765	109967	21202
10000	63	3601	117898	125432	7534
10000	41	3694	89551	101699	12148
10000	134	3731	89910	107540	17630
10000	20	3660	125056	126495	1439
10000	100	3651	115969	141792	25823
10000	53	3688	122597	140407	17810
10000	108	3654	89863	104653	14790
10000	198	3653	89866	132852	42986
10000	105	3678	93381	119481	26100
10000	186	3677	100849	108519	7670
10000	154	3677	117746	124540	6794
10000	101	3714	91793	120501	28708
10000	91	3673	95993	113273	17280
10000	164	3666	110162	127210	17048
10000	125	3674	85283	107650	22367
10000	97	3666	98922	148371	49449
10000	182	3645	73057	113848	40791
10000	234	3655	117173	126759	9586
10000	288	3658	100860	139281	38421
10000	256	3640	91988	123438	31450
10000	147	3653	90691	104436	13745
10000	215	3714	122708	128074	5366
10000	45	3743	87458	112710	25252
10000	51	3679	107518	118330	10812
10000	63	3630	155368	177512	22144
10000	157	3690	100738	123789	23051
10000	132	3660	95602	116516	20914
10000	123	3710	109458	135351	25893
10000	217	3679	97818	118582	20764
10000	203	3680	122416	122810	394
10000	317	3712	81286	114196	32910
10000	112	3699	86176	128814	42638
10000	84	3718	88677	107805	19128
10000	73	3683	78232	100636	22404	124	3677	100141	121940	21799
11000	122	4039	99468	123068	23600
11000	73	3995	94207	129136	34929
11000	162	4036	95503	134505	39002
11000	74	3986	101028	124151	23123
